OID_,FID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape__Are,Shape__Len,DEM_min,DEM_mean,DEM_max,DEM_std,FloAc_rang,FloAc_mean,FloAc_std,FlowAc_max,Haz_major,Haz_max,FloDir_maj,FloDir_mea,FloDir_std,2010_POP,2015_POP,2021_POP
841,841,48,201,411003,48201411003,4110.03,Census Tract 4110.03,G5020,S,661527,0,29.7346933,-95.4146908,880361.4609375,3761.1465450520295,15,15.9535999,22.0,0.690733,2120.0,46.1309013,220.2299957,2120.0,0.0,0.0,1.0,19.2054005,33.0395012,,,
842,842,48,201,411002,48201411002,4110.02,Census Tract 4110.02,G5020,S,340030,0,29.7405008,-95.4146969,452567.99609375,2801.97702307672,14,16.1940002,17.0,0.464741,5358.0,61.2159004,390.9790039,5358.0,0.0,0.0,16.0,20.9878006,32.1719017,,,
843,843,48,201,411503,48201411503,4115.03,Census Tract 4115.03,G5020,S,895926,0,29.7345889,-95.4240654,1192297.0,4392.74307866761,15,16.3139992,22.0,0.572289,6098.0,65.8722992,430.3850098,6098.0,0.0,0.0,64.0,36.918499,38.1474991,,,
844,844,48,201,411001,48201411001,4110.01,Census Tract 4110.01,G5020,S,451898,0,29.7402797,-95.4243669,601454.80078125,3473.38525970231,10,16.6634007,18.0,0.761058,9069.0,95.4776993,688.3939819,9069.0,0.0,0.0,64.0,29.1399002,38.7583008,,,
845,845,48,201,411801,48201411801,4118.01,Census Tract 4118.01,G5020,S,1222081,0,29.7264326,-95.4380232,1626083.875,7133.46096397988,15,16.6739998,26.0,1.0505199,1318.0,19.9556007,78.2832031,1318.0,1.0,1.0,4.0,17.4354,35.2815018,,,
846,846,48,201,553405,48201553405,5534.05,Census Tract 5534.05,G5020,S,3308135,14966,30.0550828,-95.447725,4450566.8671875,8397.562752963619,25,33.8051987,38.0,1.85015,2216.0,23.5065002,105.7639999,2216.0,0.0,0.0,4.0,23.6452007,39.2240982,,,
847,847,48,201,341101,48201341101,3411.01,Census Tract 3411.01,G5020,S,2577677,2377,29.5394197,-95.1349929,3420352.21875,7483.270846515219,3,7.17062,14.0,0.68445,2537.0,18.0645008,87.2248001,2537.0,0.0,0.0,4.0,27.4405003,46.2827988,,,
848,848,48,201,350603,48201350603,3506.03,Census Tract 3506.03,G5020,S,1749576,0,29.5345762,-95.1715481,2319208.1796875,7472.12760458249,4,8.2909803,10.0,0.981055,5509.0,46.6297989,318.8280029,5509.0,0.0,0.0,16.0,29.4620991,46.4508018,,,
849,849,48,201,433006,48201433006,4330.06,Census Tract 4330.06,G5020,S,282672,0,29.7113758,-95.5415869,376009.171875,2460.8560280903,19,21.5116005,22.0,0.569594,3113.0,49.6469002,265.9020081,3113.0,0.0,0.0,16.0,20.2233009,26.1168995,,,
850,850,48,201,431203,48201431203,4312.03,Census Tract 4312.03,G5020,S,462897,0,29.74153,-95.5088059,616109.78515625,3613.32419508246,8,18.3665009,21.0,2.61903,1420.0,20.7761993,100.5970001,1420.0,2.0,2.0,64.0,44.7723007,40.0423012,,,
851,851,48,201,431403,48201431403,4314.03,Census Tract 4314.03,G5020,S,335974,0,29.7442275,-95.478412,447198.05078125,4125.4827323897,15,18.7019997,19.0,0.51323,4933.0,52.9137001,286.2789917,4933.0,0.0,0.0,1.0,29.6905994,45.9588013,,,
852,852,48,201,431404,48201431404,4314.04,Census Tract 4314.04,G5020,S,384352,0,29.7436083,-95.481055,511589.828125,3885.4776676707297,18,18.9130001,21.0,0.400764,1031.0,15.5930996,67.1233978,1031.0,0.0,0.0,1.0,27.6147995,49.0957985,,,
853,853,48,201,451406,48201451406,4514.06,Census Tract 4514.06,G5020,S,1094260,0,29.7417968,-95.6111916,1456454.9296875,5380.308305376289,23,24.7103996,27.0,0.586524,1812.0,21.8397007,101.8430023,1812.0,1.0,1.0,4.0,22.8516998,36.2174988,,,
854,854,48,201,431206,48201431206,4312.06,Census Tract 4312.06,G5020,S,451838,6042,29.7408525,-95.5140448,609421.48828125,4689.00069758451,8,18.3469009,21.0,2.5913899,13835.0,183.4140015,1456.6800537,13835.0,1.0,1.0,64.0,43.9476013,45.8855019,,,
855,855,48,201,432903,48201432903,4329.03,Census Tract 4329.03,G5020,S,385104,0,29.709988,-95.5367366,512247.73046875,3334.82328269834,20,21.0165997,22.0,0.32325,1029.0,11.5516005,40.300499,1029.0,0.0,0.0,1.0,24.6063995,41.5175018,,,
856,856,48,201,431205,48201431205,4312.05,Census Tract 4312.05,G5020,S,217146,0,29.7393055,-95.5184834,289008.44140625,2236.11252544855,19,19.8498993,21.0,0.625815,2944.0,47.1750984,199.9429932,2944.0,0.0,0.0,1.0,38.6512985,43.1949997,,,
857,857,48,201,222601,48201222601,2226.01,Census Tract 2226.01,G5020,S,1359945,0,29.9350797,-95.3903481,1817028.66796875,6209.36535409998,18,24.1921005,32.0,0.954824,1493.0,19.6016006,87.4131012,1493.0,0.0,0.0,64.0,34.9042015,41.7095985,,,
858,858,48,201,250408,48201250408,2504.08,Census Tract 2504.08,G5020,S,10918482,20090,29.9552365,-95.1972095,14620986.7460938,21941.7140652261,14,18.7010994,27.0,1.24788,10813.0,48.2090988,292.9710083,10813.0,1.0,1.0,4.0,16.8960991,32.9397011,,,
859,859,48,201,314005,48201314005,3140.05,Census Tract 3140.05,G5020,S,772734,0,29.6836581,-95.3970225,1027322.87890625,4816.6298520892,13,14.1288996,20.0,0.478975,2037.0,16.3932991,73.2210007,2037.0,0.0,0.0,4.0,27.3810005,40.2675018,,,
860,860,48,201,432703,48201432703,4327.03,Census Tract 4327.03,G5020,S,471721,0,29.7288262,-95.472348,627695.16015625,3189.46103221902,17,17.5074005,24.0,0.698141,3692.0,83.3135986,341.4859924,3692.0,0.0,0.0,1.0,18.6828003,30.7905998,,,
861,861,48,201,432704,48201432704,4327.04,Census Tract 4327.04,G5020,S,684925,0,29.7288877,-95.4822382,911400.4140625,4387.02342801147,17,18.3026009,25.0,0.572671,1548.0,22.3724995,97.2809982,1548.0,0.0,0.0,1.0,23.9960995,37.6475983,,,
862,862,48,201,421104,48201421104,4211.04,Census Tract 4211.04,G5020,S,512760,0,29.7230027,-95.4805288,682228.90234375,3327.46557656708,17,18.1329002,25.0,0.765402,2381.0,19.7040997,109.5250015,2381.0,0.0,0.0,4.0,28.2192993,39.9146996,,,
863,863,48,201,432004,48201432004,4320.04,Census Tract 4320.04,G5020,S,1082175,0,29.7346838,-95.4762155,1440162.69140625,5174.15067367576,16,17.9699001,19.0,0.496199,3565.0,37.0519981,166.9340057,3565.0,0.0,0.0,1.0,23.6417007,37.0331001,,,
864,864,48,201,431504,48201431504,4315.04,Census Tract 4315.04,G5020,S,799290,0,29.7538102,-95.4905097,1064107.984375,4096.18317700055,15,19.0650997,20.0,0.457156,3030.0,27.4542999,148.5740051,3030.0,0.0,0.0,16.0,26.4615993,33.327301,,,
865,865,48,201,431304,48201431304,4313.04,Census Tract 4313.04,G5020,S,445014,0,29.7460547,-95.4980367,592362.95703125,4396.67592866138,14,19.1618004,20.0,0.762951,6647.0,73.7113037,472.3609924,6647.0,0.0,0.0,1.0,24.7395992,36.9107018,,,
866,866,48,201,431503,48201431503,4315.03,Census Tract 4315.03,G5020,S,304561,0,29.7528951,-95.4981534,405458.29296875,2582.38178921417,13,19.1439991,21.0,0.925249,900.0,18.9832993,70.3410034,900.0,0.0,0.0,1.0,27.1217995,35.2056007,,,
867,867,48,201,551502,48201551502,5515.02,Census Tract 5515.02,G5020,S,6046176,67555,29.9383278,-95.5293345,8169371.859375,14528.3455823141,31,36.0158997,43.0,0.93073,6286.0,18.3530998,106.2160034,6286.0,1.0,1.0,4.0,30.3327999,46.7468987,,,
868,868,48,201,533803,48201533803,5338.03,Census Tract 5338.03,G5020,S,3448630,7466,29.9087981,-95.4517886,4614779.64453125,10695.2153736553,23,26.6131992,29.0,0.919895,5453.0,34.3064995,227.5319977,5453.0,2.0,2.0,1.0,38.2398987,53.7422981,,,
869,869,48,201,530701,48201530701,5307.01,Census Tract 5307.01,G5020,S,983342,0,29.8630702,-95.4088157,1311964.73828125,4862.80513439367,22,24.4185009,29.0,0.616495,1851.0,12.5052996,56.6800995,1851.0,0.0,0.0,4.0,22.8188992,41.2631989,,,
870,870,48,201,314401,48201314401,3144.01,Census Tract 3144.01,G5020,S,470984,5669,29.6965953,-95.4031567,633859.87109375,3896.1092146205106,5,14.0869999,16.0,1.29512,19125.0,66.7834015,981.9160156,19125.0,1.0,1.0,16.0,29.4857998,34.8241005,,,
871,871,48,201,980300,48201980300,9803.0,Census Tract 9803,G5020,S,1216879,0,29.7172259,-95.4027324,1618871.3359375,5464.624999611209,7,14.0522003,17.0,0.887557,1787.0,14.0713997,69.1928024,1787.0,1.0,1.0,4.0,29.0422001,47.3289986,,,
872,872,48,201,222602,48201222602,2226.02,Census Tract 2226.02,G5020,S,1246004,0,29.9364914,-95.4060248,1664827.10546875,5336.623706214609,22,26.0181999,36.0,1.20944,2950.0,22.5685997,141.927002,2950.0,0.0,0.0,4.0,32.0803986,48.264801,,,
873,873,48,201,541500,48201541500,5415.0,Census Tract 5415,G5020,S,3073271,3287,29.8567279,-95.6796231,4104151.484375,8965.2157123702,35,38.2631989,43.0,0.694528,4063.0,22.9836998,145.5679932,4063.0,0.0,0.0,1.0,30.593399,45.8097992,5234.0,3431.0,4019.0
874,874,48,201,551400,48201551400,5514.0,Census Tract 5514,G5020,S,7914629,44928,29.9625309,-95.5216718,10640623.8984375,13469.2921172816,30,36.4483986,44.0,1.07424,9997.0,29.8929996,181.802002,9997.0,1.0,1.0,4.0,22.8904991,39.2588005,3732.0,5053.0,3980.0
875,875,48,201,551800,48201551800,5518.0,Census Tract 5518,G5020,S,6231055,123262,29.8862932,-95.5645662,8481840.48828125,12409.0080946198,24,31.7872009,39.0,1.23643,3921.0,28.4612007,155.7630005,3921.0,1.0,2.0,64.0,33.5760994,43.1747017,4461.0,19461.0,3835.0
876,876,48,201,232303,48201232303,2323.03,Census Tract 2323.03,G5020,S,13180485,52721,29.9044075,-95.2151989,17669557.1015625,18174.5108840382,5,15.1702995,22.0,1.15276,13870.0,42.2538986,324.3269958,13870.0,1.0,2.0,4.0,24.5744991,37.7649994,,,
877,877,48,201,232202,48201232202,2322.02,Census Tract 2322.02,G5020,S,5531672,72558,29.9278293,-95.272666,7486256.9375,12027.7492806691,9,17.9832001,23.0,1.77239,5864.0,20.6599007,120.2979965,5864.0,2.0,2.0,4.0,24.9006004,43.3120995,,,
878,878,48,201,342802,48201342802,3428.02,Census Tract 3428.02,G5020,S,5134648,23588,29.6973737,-95.1005422,6859534.54296875,12749.259794506,5,8.80793,17.0,0.691754,13436.0,21.5772991,149.576004,13436.0,1.0,1.0,16.0,34.6018982,54.4113998,,,
879,879,48,201,232305,48201232305,2323.05,Census Tract 2323.05,G5020,S,7301053,34122,29.8754695,-95.2033898,9787291.1328125,14142.4069855413,0,13.4482002,19.0,1.63428,6982.0,29.8903008,234.3470001,6982.0,0.0,0.0,4.0,33.2478981,52.8256989,,,
880,880,48,201,542002,48201542002,5420.02,Census Tract 5420.02,G5020,S,1362053,0,29.8273234,-95.7109839,1815950.0625,5937.432122522249,35,39.1172981,41.0,0.941735,2510.0,29.2775002,166.4680023,2510.0,0.0,0.0,4.0,19.6026993,38.9692001,,,
881,881,48,201,321302,48201321302,3213.02,Census Tract 3213.02,G5020,S,1013443,0,29.6447146,-95.2117152,1346307.234375,5108.49316185267,9,10.5726995,12.0,0.530659,935.0,15.5749998,65.4669037,935.0,0.0,0.0,16.0,28.9787006,38.9063988,,,
882,882,48,201,221702,48201221702,2217.02,Census Tract 2217.02,G5020,S,2427388,5245,29.8877924,-95.3825019,3247203.1796875,8422.92010196199,17,21.7731991,24.0,0.769269,5229.0,44.6651001,268.2510071,5229.0,2.0,2.0,64.0,42.1127014,39.7421989,,,
883,883,48,201,221602,48201221602,2216.02,Census Tract 2216.02,G5020,S,4583963,3971,29.8792764,-95.4010173,6123113.55078125,9844.74926607039,22,24.2087002,31.0,0.814475,2167.0,17.9794006,83.5903015,2167.0,1.0,1.0,1.0,29.8733006,43.8726997,,,
884,884,48,201,222505,48201222505,2225.05,Census Tract 2225.05,G5020,S,1408800,699,29.9203357,-95.4033164,1882670.48828125,7300.027048732519,23,25.0002995,30.0,0.626565,2977.0,24.9575996,114.4000015,2977.0,1.0,1.0,1.0,22.9902,39.8782997,,,
885,885,48,201,333802,48201333802,3338.02,Census Tract 3338.02,G5020,S,3396782,16263,29.6121982,-95.2732798,4531139.99609375,11235.8083717802,9,13.4244003,15.0,0.770685,3188.0,19.5699005,93.2307968,3188.0,1.0,1.0,1.0,29.5681992,40.4399986,,,
886,886,48,201,543010,48201543010,5430.1,Census Tract 5430.10,G5020,S,1367627,1108,29.8879039,-95.7149188,1826932.00390625,5626.04353037853,38,41.9108009,43.0,0.627922,5297.0,45.2658005,311.125,5297.0,0.0,0.0,4.0,32.1264992,44.6725006,,,
887,887,48,201,542106,48201542106,5421.06,Census Tract 5421.06,G5020,S,3046678,443,29.8721091,-95.7107909,4066173.4179687505,8352.91192265395,36,41.2275009,43.0,0.683052,9866.0,39.7016983,288.5020142,9866.0,0.0,0.0,1.0,28.0093994,39.269001,,,
888,888,48,201,543005,48201543005,5430.05,Census Tract 5430.05,G5020,S,74388561,2436358,29.9346572,-95.773155,102637459.03125,53550.314181802,39,49.5866013,72.0,4.8737202,32821.0,56.8119011,517.1500244,32821.0,1.0,2.0,4.0,21.5517998,42.4039993,,,
889,889,48,201,542305,48201542305,5423.05,Census Tract 5423.05,G5020,S,2622308,0,29.8249634,-95.7395737,3496011.3046875,7987.1372997994895,34,40.0690002,42.0,1.4562401,3438.0,29.7469997,150.848999,3438.0,1.0,1.0,4.0,17.1651993,31.3798008,,,
890,890,48,201,541006,48201541006,5410.06,Census Tract 5410.06,G5020,S,2225096,48717,29.9282187,-95.6804977,3037617.2578125,8247.56919834149,39,43.0872993,44.0,0.791117,5588.0,27.2036991,222.1080017,5588.0,0.0,0.0,1.0,38.1111984,59.4480019,,,
891,891,48,201,543011,48201543011,5430.11,Census Tract 5430.11,G5020,S,1334082,0,29.8886309,-95.708718,1780828.33984375,7038.93159757779,39,42.2757988,44.0,0.73846,3934.0,27.7980995,152.4160004,3934.0,0.0,0.0,4.0,21.7220001,35.0554008,,,
892,892,48,201,421601,48201421601,4216.01,Census Tract 4216.01,G5020,S,611824,0,29.7009353,-95.4900265,813674.7109375,3848.9581883041,17,18.2803993,20.0,0.452624,7146.0,39.604599,275.4920044,7146.0,0.0,0.0,1.0,23.7324009,33.2047997,,,
893,893,48,201,421501,48201421501,4215.01,Census Tract 4215.01,G5020,S,872592,0,29.7108472,-95.4758568,1160700.72265625,6513.86764662328,16,17.2061005,18.0,0.458967,2463.0,19.7148991,83.2164993,2463.0,1.0,1.0,1.0,26.718399,41.6647987,,,
894,894,48,201,423002,48201423002,4230.02,Census Tract 4230.02,G5020,S,1394605,53770,29.6760958,-95.5215429,1925332.9140625,6523.781777313609,11,18.3971996,22.0,1.18768,5503.0,23.3262005,219.4989929,5503.0,0.0,0.0,4.0,28.5079994,45.6116982,,,
895,895,48,201,532800,48201532800,5328.0,Census Tract 5328,G5020,S,1327879,19592,29.8714664,-95.4714738,1798127.9453125,8600.144976123289,17,23.2523994,25.0,1.28434,5886.0,29.8677998,214.3450012,5886.0,1.0,2.0,1.0,30.0965996,47.4455986,1857.0,4171.0,4847.0
896,896,48,201,532900,48201532900,5329.0,Census Tract 5329,G5020,S,1706627,0,29.892596,-95.4731807,2278299.4921875,6461.55241249322,21,26.5391006,28.0,0.905454,5456.0,44.8712997,306.0660095,5456.0,0.0,0.0,4.0,21.1723995,34.4564018,4677.0,3492.0,2079.0
897,897,48,201,533000,48201533000,5330.0,Census Tract 5330,G5020,S,1771280,291,29.8895099,-95.4617414,2364847.03125,6940.440839973569,21,25.8306007,28.0,0.854814,5833.0,30.2562008,224.647995,5833.0,0.0,0.0,16.0,31.5583,43.1001015,1924.0,2853.0,3631.0
898,898,48,201,542500,48201542500,5425.0,Census Tract 5425,G5020,S,4393434,0,29.7936124,-95.7642913,5853619.90625,9752.56666069278,35,40.2963982,55.0,1.02645,5685.0,30.5573006,185.2330017,5685.0,1.0,1.0,4.0,31.1322994,44.0703011,2262.0,6125.0,1698.0
899,899,48,201,542600,48201542600,5426.0,Census Tract 5426,G5020,S,4379760,0,29.7937905,-95.7891972,5835423.55859375,9811.9552880865,37,41.6685982,51.0,0.918915,5731.0,38.5587997,253.2969971,5731.0,0.0,0.0,1.0,29.1030998,45.3737984,3741.0,4835.0,10314.0
900,900,48,201,542700,48201542700,5427.0,Census Tract 5427,G5020,S,4655996,1262,29.7925692,-95.8132146,6205085.1015625,10156.5906827308,39,43.3114014,52.0,0.805593,8741.0,26.5842991,163.9259949,8741.0,1.0,1.0,4.0,21.4582005,36.6327019,4420.0,3912.0,2034.0
901,901,48,201,533100,48201533100,5331.0,Census Tract 5331,G5020,S,3484580,23749,29.8764494,-95.4563662,4681994.38671875,10335.4055866663,18,24.9069004,27.0,1.06099,3799.0,29.3966999,147.9190063,3799.0,0.0,0.0,16.0,23.2583008,29.3866997,6713.0,4986.0,2713.0
902,902,48,201,533200,48201533200,5332.0,Census Tract 5332,G5020,S,2678779,0,29.8668801,-95.4495929,3574265.25,10096.1699707888,17,25.0659008,28.0,1.06511,3004.0,19.6495991,86.0072021,3004.0,1.0,1.0,16.0,24.1481991,31.1599998,3769.0,4537.0,2785.0
903,903,48,201,533500,48201533500,5335.0,Census Tract 5335,G5020,S,2672272,318,29.8923877,-95.4196267,3567853.67578125,9640.47974429621,21,25.1478996,30.0,0.744711,3568.0,29.3661995,145.9730072,3568.0,2.0,2.0,64.0,42.5696983,44.9408989,4634.0,4260.0,2722.0
904,904,48,201,533600,48201533600,5336.0,Census Tract 5336,G5020,S,3513756,19223,29.9058273,-95.425916,4717931.73046875,9950.33388878778,21,25.2854004,29.0,0.985173,2920.0,21.3810997,102.1210022,2920.0,2.0,2.0,4.0,21.8162994,39.2047005,5841.0,2655.0,1860.0
905,905,48,201,542800,48201542800,5428.0,Census Tract 5428,G5020,S,8899191,50864,29.8239522,-95.8152033,11930300.0507813,14521.406442153,42,45.905201,49.0,1.12167,10196.0,32.0965996,224.177002,10196.0,1.0,2.0,4.0,19.8490009,38.3577995,6646.0,3528.0,1823.0
906,906,48,201,553300,48201553300,5533.0,Census Tract 5533,G5020,S,1372677,10544,30.0258952,-95.4347051,1851492.12890625,5430.938213935409,24,33.2695007,42.0,1.85016,2533.0,27.5370007,143.9629974,2533.0,0.0,0.0,64.0,36.3460007,41.4385986,3371.0,4303.0,3603.0
907,907,48,201,553500,48201553500,5535.0,Census Tract 5535,G5020,S,3540892,18133,30.037378,-95.4753518,4764835.8515625,8948.28452408712,21,34.5073013,39.0,3.03618,7865.0,38.8335991,275.9440002,7865.0,2.0,2.0,4.0,19.8945999,37.4822006,6079.0,3646.0,5554.0
908,908,48,201,423001,48201423001,4230.01,Census Tract 4230.01,G5020,S,389790,7718,29.685675,-95.509302,528427.84765625,4528.60502685824,11,17.9929008,20.0,1.43133,1966.0,25.9822998,120.4970016,1966.0,0.0,0.0,4.0,21.3092003,36.4389,,,
909,909,48,201,422406,48201422406,4224.06,Census Tract 4224.06,G5020,S,618878,0,29.6620002,-95.5040573,822428.390625,4355.32876553732,12,18.5317993,20.0,1.02152,1305.0,21.9853992,108.0550003,1305.0,0.0,0.0,16.0,26.6690006,48.2491989,,,
910,910,48,201,422601,48201422601,4226.01,Census Tract 4226.01,G5020,S,1049974,15014,29.6809788,-95.5031204,1415801.55078125,6399.74464879238,10,17.3661995,19.0,1.37283,6163.0,62.9516983,414.3269958,6163.0,0.0,0.0,4.0,22.6389999,37.8190994,,,
911,911,48,201,422602,48201422602,4226.02,Census Tract 4226.02,G5020,S,1215821,0,29.6870675,-95.4977289,1616504.4140625,5237.427374778849,17,18.0809002,19.0,0.410272,5659.0,39.5488014,229.8789978,5659.0,1.0,1.0,4.0,12.2529001,21.5613003,,,
912,912,48,201,422502,48201422502,4225.02,Census Tract 4225.02,G5020,S,1000188,0,29.6694937,-95.499711,1329348.328125,5421.8605153108,12,18.3260002,20.0,0.924664,1935.0,19.1203995,102.8690033,1935.0,1.0,1.0,64.0,35.0629005,43.3825989,,,
913,913,48,201,541401,48201541401,5414.01,Census Tract 5414.01,G5020,S,1437362,0,29.8574106,-95.6506938,1917498.234375,7509.569829771771,32,35.6470985,37.0,0.568045,3081.0,19.7523994,92.5422974,3081.0,0.0,0.0,1.0,30.7161007,39.7192993,,,
914,914,48,201,541702,48201541702,5417.02,Census Tract 5417.02,G5020,S,2696140,429,29.7874536,-95.6688113,3592366.77734375,11189.9012125174,26,30.3041992,36.0,1.52766,2817.0,22.6891994,127.862999,2817.0,0.0,0.0,4.0,22.5279007,40.4384995,,,
915,915,48,201,554409,48201554409,5544.09,Census Tract 5544.09,G5020,S,5321095,81413,29.9713163,-95.6695965,7223497.53125,13830.1346432301,37,43.5915985,52.0,1.48423,5186.0,23.0809994,157.1260071,5186.0,1.0,2.0,4.0,25.7968998,44.5466995,,,
916,916,48,201,422404,48201422404,4224.04,Census Tract 4224.04,G5020,S,457833,0,29.654967,-95.4970625,608328.16015625,4202.45106085627,14,17.8024006,19.0,0.677249,2786.0,59.7565994,278.5639954,2786.0,0.0,0.0,4.0,23.0337009,35.6484985,,,
917,917,48,201,413206,48201413206,4132.06,Census Tract 4132.06,G5020,S,263130,4055,29.6983131,-95.4189449,355322.66796875,2950.35731816276,5,13.8007002,16.0,1.44366,603.0,12.6975002,39.6663017,603.0,0.0,0.0,4.0,21.4783993,46.9782982,,,
918,918,48,201,412202,48201412202,4122.02,Census Tract 4122.02,G5020,S,1429591,15829,29.7057466,-95.4136689,1922462.73046875,8130.487582722099,4,14.1684999,15.0,1.40229,19238.0,176.0540009,1256.6999512,19238.0,1.0,1.0,4.0,21.6317005,35.6439018,,,
919,919,48,201,413205,48201413205,4132.05,Census Tract 4132.05,G5020,S,300274,0,29.7031646,-95.420566,399360.27734375,2685.9949553822,13,14.6138,16.0,0.560946,581.0,12.7131996,35.9221992,581.0,1.0,1.0,16.0,20.7632999,29.3521004,,,
920,920,48,201,413203,48201413203,4132.03,Census Tract 4132.03,G5020,S,245909,3798,29.7032683,-95.425711,332105.78515625,2377.08747365525,11,14.3732996,15.0,0.693242,2008.0,31.5786991,151.3659973,2008.0,0.0,0.0,16.0,21.2390995,33.0087013,,,
921,921,48,201,542003,48201542003,5420.03,Census Tract 5420.03,G5020,S,1170925,0,29.811598,-95.7114603,1560643.38671875,5415.40459608877,31,36.2094994,39.0,1.31059,1378.0,18.1980991,78.2194977,1378.0,0.0,0.0,4.0,20.1581001,38.8678017,,,
922,922,48,201,555403,48201555403,5554.03,Census Tract 5554.03,G5020,S,6886066,14588,30.1119553,-95.6321573,9252000.47265625,13684.187255613,41,58.4185982,70.0,5.57375,5903.0,30.9326992,189.3220062,5903.0,2.0,2.0,64.0,32.5662003,44.549099,,,
923,923,48,201,334102,48201334102,3341.02,Census Tract 3341.02,G5020,S,12004577,187912,29.6473393,-95.4314349,16198519.7734375,19596.9948375696,12,17.7772007,39.0,2.6568501,10508.0,44.1296997,302.0570068,10508.0,0.0,0.0,1.0,26.8528996,40.9746017,,,
924,924,48,201,540503,48201540503,5405.03,Census Tract 5405.03,G5020,S,685097,38205,29.8599737,-95.6392541,964961.34375,4651.86865146186,17,33.2672005,37.0,2.45014,985.0,16.7131996,68.456398,985.0,1.0,1.0,64.0,55.8516998,67.5251007,,,
925,925,48,201,542304,48201542304,5423.04,Census Tract 5423.04,G5020,S,1983479,6017,29.8239135,-95.725545,2652249.98046875,7171.8658301678,34,39.7635994,42.0,1.17079,1594.0,15.5499001,69.9954987,1594.0,0.0,0.0,4.0,25.9601002,46.8779984,,,
926,926,48,201,330101,48201330101,3301.01,Census Tract 3301.01,G5020,S,1152250,1101,29.6345193,-95.4242522,1531868.76171875,5275.615702137729,13,16.1070004,17.0,0.546774,1300.0,15.7651997,80.2731018,1300.0,0.0,0.0,1.0,26.4759998,42.5256996,,,
927,927,48,201,541403,48201541403,5414.03,Census Tract 5414.03,G5020,S,744210,0,29.8548135,-95.6651534,992756.7421875,4405.07185015115,34,37.0233994,38.0,0.572683,1408.0,18.5578003,80.1373978,1408.0,0.0,0.0,1.0,24.0401001,33.1772003,,,
928,928,48,201,541204,48201541204,5412.04,Census Tract 5412.04,G5020,S,1836957,500,29.88497,-95.6594957,2452542.1953125,6773.17145920178,34,38.4589996,41.0,0.825193,2808.0,28.3229008,165.3170013,2808.0,0.0,0.0,4.0,23.3659,39.6846008,,,
929,929,48,201,541404,48201541404,5414.04,Census Tract 5414.04,G5020,S,1246373,0,29.8636612,-95.6577721,1662920.4453125,8509.43022691376,29,35.7224007,38.0,1.4433399,6705.0,35.3788986,291.375,6705.0,1.0,1.0,64.0,39.8204002,47.1292,,,
930,930,48,201,542202,48201542202,5422.02,Census Tract 5422.02,G5020,S,14104613,50356,29.8524543,-95.7477262,18880393.613281295,23243.1879910704,36,42.9740982,47.0,1.43186,13167.0,43.855999,309.0929871,13167.0,1.0,2.0,4.0,26.4990997,41.0386009,,,
